sample_id,label,label_id,image_path,audio_path,image_raw_path
glass08,glass,3,data/fusiondata/img_jpg/glass08.jpg,data/fusiondata/audio/glass08.wav,data/fusiondata/img/glass08.heic
glass09,glass,3,data/fusiondata/img_jpg/glass09.jpg,data/fusiondata/audio/glass09.wav,data/fusiondata/img/glass09.heic
glass10,glass,3,data/fusiondata/img_jpg/glass10.jpg,data/fusiondata/audio/glass10.wav,data/fusiondata/img/glass10.heic
glass11,glass,3,data/fusiondata/img_jpg/glass11.jpg,data/fusiondata/audio/glass11.wav,data/fusiondata/img/glass11.heic
glass13,glass,3,data/fusiondata/img_jpg/glass13.jpg,data/fusiondata/audio/glass13.wav,data/fusiondata/img/glass13.heic
glass15,glass,3,data/fusiondata/img_jpg/glass15.jpg,data/fusiondata/audio/glass15.wav,data/fusiondata/img/glass15.heic
glass16,glass,3,data/fusiondata/img_jpg/glass16.jpg,data/fusiondata/audio/glass16.wav,data/fusiondata/img/glass16.heic
glass17,glass,3,data/fusiondata/img_jpg/glass17.jpg,data/fusiondata/audio/glass17.wav,data/fusiondata/img/glass17.heic
glass18,glass,3,data/fusiondata/img_jpg/glass18.jpg,data/fusiondata/audio/glass18.wav,data/fusiondata/img/glass18.heic
glass19,glass,3,data/fusiondata/img_jpg/glass19.jpg,data/fusiondata/audio/glass19.wav,data/fusiondata/img/glass19.heic
glass21,glass,3,data/fusiondata/img_jpg/glass21.jpg,data/fusiondata/audio/glass21.wav,data/fusiondata/img/glass21.heic
glass22,glass,3,data/fusiondata/img_jpg/glass22.jpg,data/fusiondata/audio/glass22.wav,data/fusiondata/img/glass22.heic
glass23,glass,3,data/fusiondata/img_jpg/glass23.jpg,data/fusiondata/audio/glass23.wav,data/fusiondata/img/glass23.heic
glass24,glass,3,data/fusiondata/img_jpg/glass24.jpg,data/fusiondata/audio/glass24.wav,data/fusiondata/img/glass24.heic
glass26,glass,3,data/fusiondata/img_jpg/glass26.jpg,data/fusiondata/audio/glass26.wav,data/fusiondata/img/glass26.heic
glass27,glass,3,data/fusiondata/img_jpg/glass27.jpg,data/fusiondata/audio/glass27.wav,data/fusiondata/img/glass27.heic
glass28,glass,3,data/fusiondata/img_jpg/glass28.jpg,data/fusiondata/audio/glass28.wav,data/fusiondata/img/glass28.heic
glass29,glass,3,data/fusiondata/img_jpg/glass29.jpg,data/fusiondata/audio/glass29.wav,data/fusiondata/img/glass29.heic
glass30,glass,3,data/fusiondata/img_jpg/glass30.jpg,data/fusiondata/audio/glass30.wav,data/fusiondata/img/glass30.heic
paper01,paper,4,data/fusiondata/img_jpg/paper01.jpg,data/fusiondata/audio/paper01.wav,data/fusiondata/img/paper01.heic
paper02,paper,4,data/fusiondata/img_jpg/paper02.jpg,data/fusiondata/audio/paper02.wav,data/fusiondata/img/paper02.heic
paper04,paper,4,data/fusiondata/img_jpg/paper04.jpg,data/fusiondata/audio/paper04.wav,data/fusiondata/img/paper04.heic
paper05,paper,4,data/fusiondata/img_jpg/paper05.jpg,data/fusiondata/audio/paper05.wav,data/fusiondata/img/paper05.heic
paper06,paper,4,data/fusiondata/img_jpg/paper06.jpg,data/fusiondata/audio/paper06.wav,data/fusiondata/img/paper06.heic
paper07,paper,4,data/fusiondata/img_jpg/paper07.jpg,data/fusiondata/audio/paper07.wav,data/fusiondata/img/paper07.heic
paper08,paper,4,data/fusiondata/img_jpg/paper08.jpg,data/fusiondata/audio/paper08.wav,data/fusiondata/img/paper08.heic
paper09,paper,4,data/fusiondata/img_jpg/paper09.jpg,data/fusiondata/audio/paper09.wav,data/fusiondata/img/paper09.heic
paper10,paper,4,data/fusiondata/img_jpg/paper10.jpg,data/fusiondata/audio/paper10.wav,data/fusiondata/img/paper10.heic
paper14,paper,4,data/fusiondata/img_jpg/paper14.jpg,data/fusiondata/audio/paper14.wav,data/fusiondata/img/paper14.heic
paper15,paper,4,data/fusiondata/img_jpg/paper15.jpg,data/fusiondata/audio/paper15.wav,data/fusiondata/img/paper15.heic
paper16,paper,4,data/fusiondata/img_jpg/paper16.jpg,data/fusiondata/audio/paper16.wav,data/fusiondata/img/paper16.heic
paper17,paper,4,data/fusiondata/img_jpg/paper17.jpg,data/fusiondata/audio/paper17.wav,data/fusiondata/img/paper17.heic
paper18,paper,4,data/fusiondata/img_jpg/paper18.jpg,data/fusiondata/audio/paper18.wav,data/fusiondata/img/paper18.heic
plastic01,plastic,5,data/fusiondata/img_jpg/plastic01.jpg,data/fusiondata/audio/plastic01.wav,data/fusiondata/img/plastic01.heic
plastic02,plastic,5,data/fusiondata/img_jpg/plastic02.jpg,data/fusiondata/audio/plastic02.wav,data/fusiondata/img/plastic02.heic
plastic03,plastic,5,data/fusiondata/img_jpg/plastic03.jpg,data/fusiondata/audio/plastic03.wav,data/fusiondata/img/plastic03.heic
plastic05,plastic,5,data/fusiondata/img_jpg/plastic05.jpg,data/fusiondata/audio/plastic05.wav,data/fusiondata/img/plastic05.heic
plastic06,plastic,5,data/fusiondata/img_jpg/plastic06.jpg,data/fusiondata/audio/plastic06.wav,data/fusiondata/img/plastic06.heic
plastic07,plastic,5,data/fusiondata/img_jpg/plastic07.jpg,data/fusiondata/audio/plastic07.wav,data/fusiondata/img/plastic07.heic
plastic08,plastic,5,data/fusiondata/img_jpg/plastic08.jpg,data/fusiondata/audio/plastic08.wav,data/fusiondata/img/plastic08.heic
plastic09,plastic,5,data/fusiondata/img_jpg/plastic09.jpg,data/fusiondata/audio/plastic09.wav,data/fusiondata/img/plastic09.heic
plastic10,plastic,5,data/fusiondata/img_jpg/plastic10.jpg,data/fusiondata/audio/plastic10.wav,data/fusiondata/img/plastic10.heic
plastic11,plastic,5,data/fusiondata/img_jpg/plastic11.jpg,data/fusiondata/audio/plastic11.wav,data/fusiondata/img/plastic11.heic
plastic14,plastic,5,data/fusiondata/img_jpg/plastic14.jpg,data/fusiondata/audio/plastic14.wav,data/fusiondata/img/plastic14.heic
plastic16,plastic,5,data/fusiondata/img_jpg/plastic16.jpg,data/fusiondata/audio/plastic16.wav,data/fusiondata/img/plastic16.heic
plastic17,plastic,5,data/fusiondata/img_jpg/plastic17.jpg,data/fusiondata/audio/plastic17.wav,data/fusiondata/img/plastic17.heic
plastic18,plastic,5,data/fusiondata/img_jpg/plastic18.jpg,data/fusiondata/audio/plastic18.wav,data/fusiondata/img/plastic18.heic
plastic19,plastic,5,data/fusiondata/img_jpg/plastic19.jpg,data/fusiondata/audio/plastic19.wav,data/fusiondata/img/plastic19.heic
plastic20,plastic,5,data/fusiondata/img_jpg/plastic20.jpg,data/fusiondata/audio/plastic20.wav,data/fusiondata/img/plastic20.heic
plastic21,plastic,5,data/fusiondata/img_jpg/plastic21.jpg,data/fusiondata/audio/plastic21.wav,data/fusiondata/img/plastic21.heic
plastic22,plastic,5,data/fusiondata/img_jpg/plastic22.jpg,data/fusiondata/audio/plastic22.wav,data/fusiondata/img/plastic22.heic
plastic24,plastic,5,data/fusiondata/img_jpg/plastic24.jpg,data/fusiondata/audio/plastic24.wav,data/fusiondata/img/plastic24.heic
plastic25,plastic,5,data/fusiondata/img_jpg/plastic25.jpg,data/fusiondata/audio/plastic25.wav,data/fusiondata/img/plastic25.heic
plastic26,plastic,5,data/fusiondata/img_jpg/plastic26.jpg,data/fusiondata/audio/plastic26.wav,data/fusiondata/img/plastic26.heic
plastic27,plastic,5,data/fusiondata/img_jpg/plastic27.jpg,data/fusiondata/audio/plastic27.wav,data/fusiondata/img/plastic27.heic
plastic28,plastic,5,data/fusiondata/img_jpg/plastic28.jpg,data/fusiondata/audio/plastic28.wav,data/fusiondata/img/plastic28.heic
plastic29,plastic,5,data/fusiondata/img_jpg/plastic29.jpg,data/fusiondata/audio/plastic29.wav,data/fusiondata/img/plastic29.heic
plastic30,plastic,5,data/fusiondata/img_jpg/plastic30.jpg,data/fusiondata/audio/plastic30.wav,data/fusiondata/img/plastic30.heic
plastic31,plastic,5,data/fusiondata/img_jpg/plastic31.jpg,data/fusiondata/audio/plastic31.wav,data/fusiondata/img/plastic31.heic
plastic32,plastic,5,data/fusiondata/img_jpg/plastic32.jpg,data/fusiondata/audio/plastic32.wav,data/fusiondata/img/plastic32.heic
plastic33,plastic,5,data/fusiondata/img_jpg/plastic33.jpg,data/fusiondata/audio/plastic33.wav,data/fusiondata/img/plastic33.heic
plastic34,plastic,5,data/fusiondata/img_jpg/plastic34.jpg,data/fusiondata/audio/plastic34.wav,data/fusiondata/img/plastic34.heic
plastic36,plastic,5,data/fusiondata/img_jpg/plastic36.jpg,data/fusiondata/audio/plastic36.wav,data/fusiondata/img/plastic36.heic
plastic37,plastic,5,data/fusiondata/img_jpg/plastic37.jpg,data/fusiondata/audio/plastic37.wav,data/fusiondata/img/plastic37.heic
plastic38,plastic,5,data/fusiondata/img_jpg/plastic38.jpg,data/fusiondata/audio/plastic38.wav,data/fusiondata/img/plastic38.heic
plastic39,plastic,5,data/fusiondata/img_jpg/plastic39.jpg,data/fusiondata/audio/plastic39.wav,data/fusiondata/img/plastic39.heic
plastic40,plastic,5,data/fusiondata/img_jpg/plastic40.jpg,data/fusiondata/audio/plastic40.wav,data/fusiondata/img/plastic40.heic
plastic41,plastic,5,data/fusiondata/img_jpg/plastic41.jpg,data/fusiondata/audio/plastic41.wav,data/fusiondata/img/plastic41.heic
plastic42,plastic,5,data/fusiondata/img_jpg/plastic42.jpg,data/fusiondata/audio/plastic42.wav,data/fusiondata/img/plastic42.heic
plastic44,plastic,5,data/fusiondata/img_jpg/plastic44.jpg,data/fusiondata/audio/plastic44.wav,data/fusiondata/img/plastic44.heic
plastic45,plastic,5,data/fusiondata/img_jpg/plastic45.jpg,data/fusiondata/audio/plastic45.wav,data/fusiondata/img/plastic45.heic
plastic47,plastic,5,data/fusiondata/img_jpg/plastic47.jpg,data/fusiondata/audio/plastic47.wav,data/fusiondata/img/plastic47.heic
plastic49,plastic,5,data/fusiondata/img_jpg/plastic49.jpg,data/fusiondata/audio/plastic49.wav,data/fusiondata/img/plastic49.heic
plastic50,plastic,5,data/fusiondata/img_jpg/plastic50.jpg,data/fusiondata/audio/plastic50.wav,data/fusiondata/img/plastic50.heic
plastic52,plastic,5,data/fusiondata/img_jpg/plastic52.jpg,data/fusiondata/audio/plastic52.wav,data/fusiondata/img/plastic52.heic
plastic53,plastic,5,data/fusiondata/img_jpg/plastic53.jpg,data/fusiondata/audio/plastic53.wav,data/fusiondata/img/plastic53.heic
plastic56,plastic,5,data/fusiondata/img_jpg/plastic56.jpg,data/fusiondata/audio/plastic56.wav,data/fusiondata/img/plastic56.heic
rubber01,rubber,6,data/fusiondata/img_jpg/rubber01.jpg,data/fusiondata/audio/rubber01.wav,data/fusiondata/img/rubber01.heic
rubber02,rubber,6,data/fusiondata/img_jpg/rubber02.jpg,data/fusiondata/audio/rubber02.wav,data/fusiondata/img/rubber02.heic
rubber03,rubber,6,data/fusiondata/img_jpg/rubber03.jpg,data/fusiondata/audio/rubber03.wav,data/fusiondata/img/rubber03.heic
rubber05,rubber,6,data/fusiondata/img_jpg/rubber05.jpg,data/fusiondata/audio/rubber05.wav,data/fusiondata/img/rubber05.heic
rubber06,rubber,6,data/fusiondata/img_jpg/rubber06.jpg,data/fusiondata/audio/rubber06.wav,data/fusiondata/img/rubber06.heic
rubber07,rubber,6,data/fusiondata/img_jpg/rubber07.jpg,data/fusiondata/audio/rubber07.wav,data/fusiondata/img/rubber07.heic
rubber08,rubber,6,data/fusiondata/img_jpg/rubber08.jpg,data/fusiondata/audio/rubber08.wav,data/fusiondata/img/rubber08.heic
rubber10,rubber,6,data/fusiondata/img_jpg/rubber10.jpg,data/fusiondata/audio/rubber10.wav,data/fusiondata/img/rubber10.heic
rubber12,rubber,6,data/fusiondata/img_jpg/rubber12.jpg,data/fusiondata/audio/rubber12.wav,data/fusiondata/img/rubber12.heic
rubber13,rubber,6,data/fusiondata/img_jpg/rubber13.jpg,data/fusiondata/audio/rubber13.wav,data/fusiondata/img/rubber13.heic
rubber14,rubber,6,data/fusiondata/img_jpg/rubber14.jpg,data/fusiondata/audio/rubber14.wav,data/fusiondata/img/rubber14.heic
rubber15,rubber,6,data/fusiondata/img_jpg/rubber15.jpg,data/fusiondata/audio/rubber15.wav,data/fusiondata/img/rubber15.heic
rubber16,rubber,6,data/fusiondata/img_jpg/rubber16.jpg,data/fusiondata/audio/rubber16.wav,data/fusiondata/img/rubber16.heic
rubber17,rubber,6,data/fusiondata/img_jpg/rubber17.jpg,data/fusiondata/audio/rubber17.wav,data/fusiondata/img/rubber17.heic
rubber18,rubber,6,data/fusiondata/img_jpg/rubber18.jpg,data/fusiondata/audio/rubber18.wav,data/fusiondata/img/rubber18.heic
rubber20,rubber,6,data/fusiondata/img_jpg/rubber20.jpg,data/fusiondata/audio/rubber20.wav,data/fusiondata/img/rubber20.heic
tile01,tile,7,data/fusiondata/img_jpg/tile01.jpg,data/fusiondata/audio/tile01.wav,data/fusiondata/img/tile01.heic
tile02,tile,7,data/fusiondata/img_jpg/tile02.jpg,data/fusiondata/audio/tile02.wav,data/fusiondata/img/tile02.heic
tile03,tile,7,data/fusiondata/img_jpg/tile03.jpg,data/fusiondata/audio/tile03.wav,data/fusiondata/img/tile03.heic
tile04,tile,7,data/fusiondata/img_jpg/tile04.jpg,data/fusiondata/audio/tile04.wav,data/fusiondata/img/tile04.heic
tile06,tile,7,data/fusiondata/img_jpg/tile06.jpg,data/fusiondata/audio/tile06.wav,data/fusiondata/img/tile06.heic
tile07,tile,7,data/fusiondata/img_jpg/tile07.jpg,data/fusiondata/audio/tile07.wav,data/fusiondata/img/tile07.heic
tile08,tile,7,data/fusiondata/img_jpg/tile08.jpg,data/fusiondata/audio/tile08.wav,data/fusiondata/img/tile08.heic
tile09,tile,7,data/fusiondata/img_jpg/tile09.jpg,data/fusiondata/audio/tile09.wav,data/fusiondata/img/tile09.heic
tile10,tile,7,data/fusiondata/img_jpg/tile10.jpg,data/fusiondata/audio/tile10.wav,data/fusiondata/img/tile10.heic
tile12,tile,7,data/fusiondata/img_jpg/tile12.jpg,data/fusiondata/audio/tile12.wav,data/fusiondata/img/tile12.heic
tile13,tile,7,data/fusiondata/img_jpg/tile13.jpg,data/fusiondata/audio/tile13.wav,data/fusiondata/img/tile13.heic
tile14,tile,7,data/fusiondata/img_jpg/tile14.jpg,data/fusiondata/audio/tile14.wav,data/fusiondata/img/tile14.heic
tile15,tile,7,data/fusiondata/img_jpg/tile15.jpg,data/fusiondata/audio/tile15.wav,data/fusiondata/img/tile15.heic
tile17,tile,7,data/fusiondata/img_jpg/tile17.jpg,data/fusiondata/audio/tile17.wav,data/fusiondata/img/tile17.heic
tile18,tile,7,data/fusiondata/img_jpg/tile18.jpg,data/fusiondata/audio/tile18.wav,data/fusiondata/img/tile18.heic
tile19,tile,7,data/fusiondata/img_jpg/tile19.jpg,data/fusiondata/audio/tile19.wav,data/fusiondata/img/tile19.heic
tile20,tile,7,data/fusiondata/img_jpg/tile20.jpg,data/fusiondata/audio/tile20.wav,data/fusiondata/img/tile20.heic
tile22,tile,7,data/fusiondata/img_jpg/tile22.jpg,data/fusiondata/audio/tile22.wav,data/fusiondata/img/tile22.heic
wood01,wood,8,data/fusiondata/img_jpg/wood01.jpg,data/fusiondata/audio/wood01.wav,data/fusiondata/img/wood01.heic
wood02,wood,8,data/fusiondata/img_jpg/wood02.jpg,data/fusiondata/audio/wood02.wav,data/fusiondata/img/wood02.heic
wood04,wood,8,data/fusiondata/img_jpg/wood04.jpg,data/fusiondata/audio/wood04.wav,data/fusiondata/img/wood04.heic
wood05,wood,8,data/fusiondata/img_jpg/wood05.jpg,data/fusiondata/audio/wood05.wav,data/fusiondata/img/wood05.heic
wood06,wood,8,data/fusiondata/img_jpg/wood06.jpg,data/fusiondata/audio/wood06.wav,data/fusiondata/img/wood06.heic
wood07,wood,8,data/fusiondata/img_jpg/wood07.jpg,data/fusiondata/audio/wood07.wav,data/fusiondata/img/wood07.heic
wood08,wood,8,data/fusiondata/img_jpg/wood08.jpg,data/fusiondata/audio/wood08.wav,data/fusiondata/img/wood08.heic
wood09,wood,8,data/fusiondata/img_jpg/wood09.jpg,data/fusiondata/audio/wood09.wav,data/fusiondata/img/wood09.heic
wood10,wood,8,data/fusiondata/img_jpg/wood10.jpg,data/fusiondata/audio/wood10.wav,data/fusiondata/img/wood10.heic
wood11,wood,8,data/fusiondata/img_jpg/wood11.jpg,data/fusiondata/audio/wood11.wav,data/fusiondata/img/wood11.heic
wood12,wood,8,data/fusiondata/img_jpg/wood12.jpg,data/fusiondata/audio/wood12.wav,data/fusiondata/img/wood12.heic
wood13,wood,8,data/fusiondata/img_jpg/wood13.jpg,data/fusiondata/audio/wood13.wav,data/fusiondata/img/wood13.heic
wood15,wood,8,data/fusiondata/img_jpg/wood15.jpg,data/fusiondata/audio/wood15.wav,data/fusiondata/img/wood15.heic
wood16,wood,8,data/fusiondata/img_jpg/wood16.jpg,data/fusiondata/audio/wood16.wav,data/fusiondata/img/wood16.heic
wood18,wood,8,data/fusiondata/img_jpg/wood18.jpg,data/fusiondata/audio/wood18.wav,data/fusiondata/img/wood18.heic
wood20,wood,8,data/fusiondata/img_jpg/wood20.jpg,data/fusiondata/audio/wood20.wav,data/fusiondata/img/wood20.heic
wood21,wood,8,data/fusiondata/img_jpg/wood21.jpg,data/fusiondata/audio/wood21.wav,data/fusiondata/img/wood21.heic
wood22,wood,8,data/fusiondata/img_jpg/wood22.jpg,data/fusiondata/audio/wood22.wav,data/fusiondata/img/wood22.heic
wood23,wood,8,data/fusiondata/img_jpg/wood23.jpg,data/fusiondata/audio/wood23.wav,data/fusiondata/img/wood23.heic
